Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
76120,XUA4QMW3_lHPmmLwwDiZDQ,Cloud City Ice Cream,4525 SE Woodstock Blvd,Portland,OR,97206,45.4795487,-122.6159691,4.5,414,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'DriveThru': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'""}","Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts","{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
76176,dkFkbZ8FEglWoRNZPAjZTw,Twisted Bliss,1807 N Orange Ave,Orlando,FL,32804,28.5680102,-81.372563,4.0,42,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Food, Ice Cream & Frozen Yogurt","{'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-18:0'}"
76199,p5k6qWXUEd1teNr6pgHyjw,Cold Stone Creamery,470 Washington St,Brighton,MA,02135,42.3486681,-71.1596359,2.5,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Ice Cream & Frozen Yogurt, Food",
76228,9uO0BUCs7gePiQE4RJ3wqg,Sheridan's Frozen Custard,14389 SE Mill Plain Rd,Vancouver,WA,98684,45.6174317082,-122.5243407612,4.5,152,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'False'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
76269,jPPYeDyQ7uYVInsu7pvBTA,Jeni's Splendid Ice Creams,1208 S Congress Ave,Austin,TX,78702,30.2520577,-97.749161,4.5,26,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
76383,0-h0eCEFFabn6HJL52oYyQ,Amy's Ice Creams,"3600 Presidential Blvd, Ste 20",Austin,TX,78719,30.2020141931,-97.6676712136,4.0,152,1,"{'BusinessParking': ""{'valet': False, 'garage': True, 'street': False, 'lot': False, 'validated': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'paid'"", 'NoiseLevel': ""u'average'""}","Ice Cream & Frozen Yogurt, Food, Desserts, Juice Bars & Smoothies","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '9:0-20:0'}"
76396,aMNArxJzSt77V6zkDpNulw,Herrell's Ice Cream,15 Dunster St,Cambridge,MA,02138,42.3729149,-71.1190725,3.0,72,0,"{'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Corkage': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Food, Ice Cream & Frozen Yogurt","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
76482,3bSxcHiF7q70Ip34q6zjJA,Swirll Frozen Yogurt,"Town Brookhaven, 305 Brookhaven Ave, Ste 1140",Atlanta,GA,30319,33.8786819179,-84.333114624,2.0,11,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Ice Cream & Frozen Yogurt",
76487,UZmiE7Hof2tHX3967JChsg,Amy's Ice Creams,"2805 Bee Caves Rd, Ste 416",Austin,TX,78746,30.2701339,-97.7898114,3.5,38,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': 'None', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}","Ice Cream & Frozen Yogurt, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
76591,Sqkuyw-SAwgenHH5bPHoVQ,Ripple Pure Frozen Yogurt,1682 30th St,Boulder,CO,80301,40.016282218,-105.2524991583,4.0,102,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}","Ice Cream & Frozen Yogurt, Desserts, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
76646,BpFVPV11ZFE2W-sX9FaOUw,Dandi-Lyons,2119 Main St,Tewksbury,MA,01876,42.5852639,-71.1989246,3.0,6,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False'}","Ice Cream & Frozen Yogurt, Shopping, Flowers & Gifts, Florists, Food","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}"
76718,B4DvQbFUqYNzL9LuAV42hQ,Cold Stone Creamery,1089 Polaris Pkwy,Columbus,OH,43240,40.1446845,-82.9920901,2.5,28,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True'}","Ice Cream & Frozen Yogurt, Food, Desserts, Cupcakes, Custom Cakes","{'Monday': '13:0-21:0', 'Tuesday': '13:0-21:0', 'Wednesday': '13:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '13:0-21:0'}"
76770,4Q2P4KTltXnBb8uJ0Rd_og,Cream & Sugar,321 Victory Rd,Quincy,MA,02171,42.299924,-71.0283407,3.0,27,1,"{'WiFi': ""'paid'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Breakfast & Brunch, Ice Cream & Frozen Yogurt, Sandwiches, Food, Restaurants","{'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}"
76845,NAmFOgwxPXEjniLHxWg4SA,Cafe Arpeggio,398 W Broadway,Boston,MA,02127,42.3374199,-71.0481086,3.5,74,0,"{'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'Caters': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Food, Restaurants, Cafes, Coffee & Tea, Breakfast & Brunch, Ice Cream & Frozen Yogurt, Sandwiches, Desserts","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
76898,cSVIynx7ny1YH4Az-tmLpQ,FoMu,"227 Newbury St, Fl 2",Boston,MA,02116,42.3499136508,-71.0816416641,4.5,21,0,"{'Caters': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","Vegan, Ice Cream & Frozen Yogurt, Restaurants, Food","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
76963,RLseONoqRMwpnSIncvTKmQ,The Tasty Spoon,1413 S 1st St,Austin,TX,78704,30.2504394,-97.7545558,4.5,105,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True'}","Gelato, Ice Cream & Frozen Yogurt, Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-21:0'}"
77129,F1xkrz91tWHnZAx4bNgKcQ,Home Run Ice Cream,10 Mt Vernon St,Winchester,MA,01890,42.4528093,-71.1362222,4.0,8,0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""'no'""}","Food, Ice Cream & Frozen Yogurt","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
77268,Ar06t02YLEjPDl5ZICk17w,Crown Pizza & Grille,2 Elm St,Braintree,MA,02184,42.2216043,-71.003379,2.5,75,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'WheelchairAccessible': 'True', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Seafood, American (Traditional), Pizza, Food, Restaurants, Ice Cream & Frozen Yogurt","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}"
77303,zPdd3QjvzC-ZQwVEnMLakg,Blackball Dessert,"8300 Capstan Way, Unit 1063",Richmond,BC,V6X 4B7,49.1877114,-123.1313243,3.5,43,1,"{'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': 'None', 'BikeParking': 'True'}","Food, Bubble Tea, Desserts, Ice Cream & Frozen Yogurt","{'Monday': '12:30-23:0', 'Tuesday': '12:30-23:0', 'Wednesday': '12:30-23:0', 'Thursday': '12:30-23:0', 'Friday': '12:30-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-23:0'}"
77419,voKm9keUgN-_VawOsvC4vw,The Lynn Canyon Café,3690A Park Road,North Vancouver,BC,V7J 3K2,49.3431653,-123.0187511,3.0,21,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'HasTV': 'False', 'RestaurantsTakeOut': 'False', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True'}","Restaurants, Ice Cream & Frozen Yogurt, Burgers, Food, Coffee & Tea","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
77663,1mZLSTUJVGlE7iZIXqZwwg,Red Mango,"1245 Worcester Rd, Ste 2042",Natick,MA,01760,42.300742,-71.383721,3.0,61,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Juice Bars & Smoothies, Acai Bowls, Ice Cream & Frozen Yogurt, Food","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}"
77766,1H8vOGf1LvLTfjApW7YDTg,Tonalli's Doughnuts & Cream II,8037 N Lombard,Portland,OR,97203,45.5895252,-122.7486342,3.0,10,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Ice Cream & Frozen Yogurt, Donuts",
77793,wh4_prh5wAobeKK20U9Q9w,Tomunchi,"1701 W Parmer Ln, Ste 105",Austin,TX,78727,30.412106,-97.69002,4.0,177,0,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False'}","Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Food, Bubble Tea","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '12:0-22:0'}"
78021,C4OwaeXcBjC3TFv8oTpx6Q,Yoberry,124 Dorchester St,Boston,MA,02127,42.3352098826,-71.0462198129,4.5,46,0,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'""}","Ice Cream & Frozen Yogurt, Food","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '14:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
78101,uXHvBqp4lBn_Td_LaU_sDQ,SweetHoney Dessert,"4200 No. 3 Road, Unit 160",Richmond,BC,V6X 0E4,49.1833506,-123.1357527,2.5,44,1,"{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Desserts, Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies","{'Monday': '15:0-0:0', 'Tuesday': '15:0-0:0', 'Wednesday': '15:0-0:0', 'Thursday': '15:0-0:0', 'Friday': '15:0-0:0', 'Saturday': '15:0-0:0', 'Sunday': '15:0-0:0'}"
78166,mhDZRN1QDpf_T6nGIzYdLA,UU Yogurt,"345 1st St, Ste 109",Lake Oswego,OR,97034,45.4185949,-122.6641231,3.5,32,0,"{'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'False'}","Gelato, Food, Ice Cream & Frozen Yogurt","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
78256,MKo2iDx33hXHHx1tvWSJaQ,Chill On Park,142 Park St,Boston,MA,02122,42.2986440724,-71.0604208664,4.5,60,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False'}","Food, Cafes, Coffee & Tea, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Restaurants","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
78285,2acqCVSFy0zJMbftGM-UxA,The Pop Parlour,4214 E Plaza Dr,Orlando,FL,32816,28.607037,-81.196953,4.5,52,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'CoatCheck': 'False', 'Caters': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'Smoking': ""u'no'"", 'HasTV': 'False', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False'}","Bars, Ice Cream & Frozen Yogurt, Nightlife, Beer, Wine & Spirits, Beer Bar, Food, Coffee & Tea","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}"
78302,7XfzSYcFOunKlwbqeyE2vA,Andalus Pizza & Cafe,153 Sutherland Rd,Brighton,MA,02135,42.3410774239,-71.1469413423,3.0,87,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'HappyHour': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'True', 'Caters': 'True'}","Restaurants, Food, Sandwiches, American (Traditional), Ice Cream & Frozen Yogurt, Italian, Food Delivery Services, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
78348,dFzDHiN52S96A9rfp1-PoQ,Snowy Village Dessert Cafe,"8571 Alexandra Road, Unit 113",Richmond,BC,V6X 1C3,49.1785932013,-123.1279344979,4.0,165,1,"{'RestaurantsReservations': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True'}","Cafes, Restaurants, Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Korean","{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:30', 'Saturday': '13:0-23:30', 'Sunday': '13:0-23:0'}"
